date,gate,Hu,Hd,delta_h,Qg,Qg_sgn,Qg_abs,flow_mean,flow_min,flow_max,flow_signed_evidence,level_range,flow_range,connect,log_qg_abs,hydraulic_gradient_abs,mix,res,mem,exchange_strength,direction,connect_rank_trainfit,exchange_rank_trainfit
2023-04-23,新堤大闸,24.837083333333336,20.080833333333334,4.756250000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,4.82,0.0,0.9782254860335177,0.0,0.21177517307940572,0.9727095107351834,10.0,0.0,47.562500000000014,neutral,0.6186895810955961,0.5123523093447906
2023-04-23,新滩口闸,22.15125,18.133333333333333,4.017916666666668,130.0,130.0,130.0,129.0,128.0,130.0,0,4.099999999999998,2.0,0.9970244112427165,4.875197323201151,0.19947663025053197,0.9989121172564205,0.0076084199847831595,125.63548124950039,170.17916666666667,outflow,0.8195488721804511,0.7883995703544576
2023-04-23,福田寺下（节）,,25.701923076923077,,131.0,131.0,131.0,97.03846153846153,45.5,131.0,0,1.3100000000000023,85.5,0.9321377064230055,4.882801922586371,0.0,0.9614695347368166,0.00757002271006813,109.86278268049182,131.0,outflow,0.4339419978517723,0.7454350161117078
2023-04-24,福田寺下（节）,,25.3856,,49.3,49.3,49.3,48.244,46.4,49.3,0,1.25,2.8999999999999986,0.7282971238588368,3.9180050771056933,0.0,0.6288429781977285,0.009816753926701572,88.6658087423197,49.3,outflow,0.3071965628356606,0.5349087003222341
2023-04-24,新堤大闸,24.936666666666667,20.087083333333332,4.849583333333335,0.0,0.0,0.0,0.0,0.0,0.0,0,4.919999999999998,0.0,0.9797603939730519,0.0,0.21542333181531984,0.9748806554652706,10.0,0.0,48.49583333333335,neutral,0.6305048335123523,0.5263157894736842
2023-04-24,新滩口闸,22.049583333333334,18.16875,3.880833333333335,128.0,128.0,128.0,127.20833333333333,126.0,128.0,0,3.960000000000001,2.0,0.9965456707374287,4.859812404361672,0.1929882627497446,0.9986933078076276,0.0077061392242486525,126.46306281217527,166.80833333333334,outflow,0.8066595059076263,0.7841031149301826
2023-04-25,福田寺下（节）,,25.252,,48.4,48.4,48.4,46.696000000000005,44.5,48.4,0,1.129999999999999,3.8999999999999986,0.7247206759341822,3.899950424193877,0.0,0.6206120902121445,0.01310043668122271,74.57277568250781,48.4,outflow,0.3029001074113856,0.5252416756176155
2023-04-25,新堤大闸,25.00125,20.120833333333334,4.880416666666665,0.0,0.0,0.0,0.0,0.0,0.0,0,4.940000000000001,0.0,0.9802437880557322,0.0,0.2163205282119939,0.9755597333056553,10.0,0.0,48.80416666666665,neutral,0.6326530612244898,0.5306122448979592
2023-04-25,新滩口闸,21.77333333333333,18.263333333333332,3.509999999999998,198.0,198.0,198.0,138.5,120.0,198.0,0,3.8200000000000003,78.0,0.9988513286261541,5.293304824724492,0.17533926357475987,0.9997764699253394,0.006574621959237344,151.50099082791394,233.09999999999997,outflow,0.8947368421052632,0.8560687432867884
2023-04-26,福田寺下（节）,,25.19192307692308,,45.1,45.1,45.1,18.592307692307692,0.0,45.1,0,1.2800000000000011,45.1,0.7113603297751802,3.8308129500026027,0.0,0.5892393174389838,0.0209643605870021,64.25730419363008,45.1,outflow,0.2996777658431794,0.44253490870032225
2023-04-26,新滩口闸,20.435,18.382916666666667,2.052083333333332,186.0,186.0,186.0,175.125,168.0,186.0,0,2.7699999999999996,18.0,0.9953288443075503,5.231108616854587,0.10572866365941853,0.9988106194892322,0.005855943782939684,163.57564403814408,206.52083333333331,outflow,0.7679914070891515,0.8259935553168636
2023-04-26,新堤大闸,24.8288,20.201666666666668,4.627133333333333,109.0,109.0,109.0,56.251999999999995,0.0,109.0,0,4.879999999999999,109.0,0.99721774297551,4.700480365792417,0.20551122252736045,0.9988195543195659,0.027447392497712716,38.14999999999999,155.27133333333333,outflow,0.8292158968850698,0.7712137486573577
2023-04-27,新滩口闸,21.032083333333336,18.27625,2.755833333333335,183.0,183.0,183.0,131.5875,88.5,183.0,0,3.870000000000001,94.5,0.9971700623973774,5.214935757608986,0.1402162320008702,0.9993090536320374,0.005288207297726071,170.37416862479367,210.55833333333334,outflow,0.8249194414607949,0.8302900107411385
2023-04-27,福田寺下（节）,,24.884583333333335,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21999999999999886,0.0,0.5,0.0,0.0,0.0,0.03198294243070363,41.767247725859555,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-04-27,新堤大闸,24.61230769230769,20.267916666666668,4.344391025641023,91.0,91.0,91.0,55.88846153846154,0.0,91.0,0,4.77,91.0,0.9950109727818003,4.5217885770490405,0.19359933663847523,0.9973892323421247,0.014977533699450823,56.6475,134.44391025641022,outflow,0.7583243823845328,0.7475832438238453
2023-04-28,福田寺下（节）,,24.81958333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19000000000000128,0.0,0.5,0.0,0.0,0.0,0.06607929515418506,27.14871102180872,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-04-28,新滩口闸,22.6308,18.10291666666667,4.527883333333332,111.0,111.0,111.0,64.296,26.7,111.0,0,5.559999999999999,84.3,0.9971062574198112,4.718498871295094,0.22231622751588365,0.998784446537165,0.006246096189881325,149.5932096061159,156.27883333333332,outflow,0.8227712137486574,0.7733619763694952
2023-04-28,新堤大闸,24.956666666666667,20.257083333333334,4.699583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,4.75,0.0,0.9772386432907773,0.0,0.20788291727407768,0.9713020825049908,0.014977533699450823,36.82087500000001,46.99583333333333,neutral,0.6079484425349087,0.5026852846401718
2023-04-29,福田寺下（节）,,24.986666666666665,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15000000000000213,0.0,0.5,0.0,0.0,0.0,10.0,17.64666216417567,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-04-29,新堤大闸,24.942916666666665,20.22791666666667,4.714999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0,4.759999999999998,0.0,0.9775113683435382,0.0,0.2087630199975785,0.9716919194554836,0.03285870755750274,23.93356875000001,47.14999999999996,neutral,0.611170784103115,0.505907626208378
2023-04-29,新滩口闸,23.747083333333332,17.98875,5.758333333333333,33.4,33.4,33.4,32.458333333333336,31.4,33.4,0,5.990000000000002,2.0,0.9949064144630949,3.5380565643793527,0.2759419231623382,0.9958862153307168,0.009154714678059202,108.92558624397535,90.98333333333332,outflow,0.757250268528464,0.6895810955961332
2023-04-30,新滩口闸,24.086250000000003,17.97791666666667,6.108333333333334,34.6,34.6,34.6,34.15833333333333,33.5,34.6,0,6.23,1.1000000000000014,0.9962366175884547,3.572345637857985,0.2904292906268142,0.9971021980309991,0.016731734523145567,82.91163105858398,95.68333333333334,outflow,0.7959183673469388,0.7003222341568206
2023-04-30,新堤大闸,24.945833333333336,20.287916666666668,4.657916666666669,0.0,0.0,0.0,0.0,0.0,0.0,0,4.75,0.0,0.9764852860942358,0.0,0.2059487201798634,0.9702218052201829,10.0,15.55681968750001,46.57916666666669,neutral,0.5993555316863588,0.49624060150375937
2023-04-30,福田寺下（节）,,25.094583333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.10000000000000142,0.0,0.5,0.0,0.0,0.0,10.0,11.470330406714188,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-01,福田寺下（节）,,25.145,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08999999999999986,0.0,0.5,0.0,0.0,0.0,10.0,7.455714764364224,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-01,新堤大闸,24.954583333333332,20.442916666666665,4.511666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,4.609999999999999,0.0,0.9736435779349366,0.0,0.1987627718664638,0.9661035939657087,10.0,10.111932796875008,45.11666666666667,neutral,0.5424274973147154,0.44360902255639095
2023-05-01,新滩口闸,24.32375,18.073333333333334,6.250416666666666,36.0,36.0,36.0,35.333333333333336,34.7,36.0,0,6.449999999999999,1.2999999999999972,0.9967320963596373,3.6109179126442243,0.2948512435477482,0.9975543672206505,0.028763183125599234,66.4925601880796,98.50416666666666,outflow,0.8152524167561761,0.7078410311493019
2023-05-02,新滩口闸,24.316399999999998,18.166666666666668,6.14973333333333,36.9,36.9,36.9,35.208,19.8,36.9,0,6.510000000000002,17.099999999999998,0.9965219059546269,3.634951112088381,0.2895145537430808,0.9973939424006145,0.027829313543599254,56.13516412225174,98.39733333333331,outflow,0.8045112781954887,0.706766917293233
2023-05-02,福田寺下（节）,,25.16416666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0799999999999983,0.0,0.5,0.0,0.0,0.0,10.0,4.846214596836747,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-02,新堤大闸,24.96166666666667,20.526666666666667,4.435000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0,4.489999999999998,0.0,0.9720230891240959,0.0,0.19499504510335794,0.963726080606802,10.0,6.572756317968757,44.35000000000002,neutral,0.5102040816326531,0.40816326530612246
2023-05-03,新堤大闸,24.973333333333333,20.47625,4.497083333333332,0.0,0.0,0.0,0.0,0.0,0.0,0,4.620000000000001,0.0,0.9733425305970282,0.0,0.19789326130705578,0.9656634595702435,10.0,4.272291606679693,44.970833333333324,neutral,0.5392051557465092,0.43823845327604727
2023-05-03,新滩口闸,24.037307692307692,18.3175,5.719807692307693,150.0,150.0,150.0,97.4923076923077,20.0,150.0,0,6.48,130.0,0.9994875762860672,5.017279836814924,0.2700901141504362,0.9998708768949767,0.013440860215053765,88.98785667946363,207.19807692307694,outflow,0.9301825993555317,0.8270676691729323
2023-05-03,福田寺下（节）,,25.21291666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.14000000000000057,0.0,0.5,0.0,0.0,0.0,10.0,3.150039487943886,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-04,福田寺下（节）,,25.11791666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19000000000000128,0.0,0.5,0.0,0.0,0.0,10.0,2.0475256671635265,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-04,新堤大闸,24.997083333333336,20.2425,4.754583333333336,0.0,0.0,0.0,0.0,0.0,0.0,0,4.940000000000001,0.0,0.9781970674043671,0.0,0.21019570795358614,0.9726691041090335,10.0,2.7769895443418013,47.54583333333336,neutral,0.6176154672395274,0.5112781954887218
2023-05-04,新滩口闸,23.632800000000003,18.25583333333333,5.376966666666672,138.0,138.0,138.0,130.92,124.0,138.0,0,6.030000000000001,14.0,0.9991433065408536,4.9344739331306915,0.2567267529189662,0.9997480421651038,0.00922509225092251,106.14210684165135,191.76966666666672,outflow,0.9087003222341569,0.8066595059076263
2023-05-05,新堤大闸,25.00791666666667,20.030416666666667,4.977500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0,5.09,0.0,0.9816930874900812,0.0,0.22103392424080573,0.9775816462678415,10.0,1.8050432038221713,49.77500000000003,neutral,0.6476906552094522,0.5467239527389903
2023-05-05,新滩口闸,23.1884,18.049583333333334,5.138816666666667,124.0,124.0,124.0,120.52,119.0,124.0,0,5.579999999999998,5.0,0.9986292880266977,4.8283137373023015,0.24922733858741047,0.9995249190693479,0.007276255154014067,112.39236944707339,175.38816666666668,outflow,0.8839957035445757,0.7959183673469388
2023-05-05,福田寺下（节）,,25.052916666666665,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.120000000000001,0.0,0.5,0.0,0.0,0.0,10.0,1.3308916836562925,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-06,新堤大闸,25.005416666666665,19.991666666666667,5.013749999999998,0.0,0.0,0.0,0.0,0.0,0.0,0,5.07,0.0,0.9822070531472007,0.0,0.22284776726575525,0.9782934328278138,10.0,1.1732780824844116,50.13749999999998,neutral,0.6519871106337272,0.5488721804511278
2023-05-06,新滩口闸,23.0616,17.947083333333335,5.114516666666663,119.0,119.0,119.0,117.72,117.0,119.0,0,5.389999999999997,2.0,0.9984556603433745,4.787491742782046,0.24943577805989306,0.999435855386003,0.007867820613690008,114.70504014059772,170.14516666666663,outflow,0.874328678839957,0.7873254564983888
2023-05-06,福田寺下（节）,,25.007499999999997,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.120000000000001,0.0,0.5,0.0,0.0,0.0,10.0,0.8650795943765903,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-07,福田寺下（节）,,24.93625,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.14000000000000057,0.0,0.5,0.0,0.0,0.0,10.0,0.5623017363447839,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-07,新堤大闸,24.998333333333335,20.247916666666665,4.75041666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,4.949999999999999,0.0,0.978125862087299,0.0,0.20998056001043663,0.9725678292511456,10.0,0.7626307536148677,47.5041666666667,neutral,0.6165413533834586,0.5102040816326531
2023-05-07,新滩口闸,23.07,18.021666666666665,5.048333333333336,119.0,119.0,119.0,118.08,116.0,119.0,0,5.369999999999997,3.0,0.9983718260488899,4.787491742782046,0.24571079720734315,0.9994012415182059,0.008280430582390284,116.20827609138851,169.48333333333335,outflow,0.8689581095596133,0.7862513426423201
2023-05-08,新堤大闸,24.9825,20.7475,4.235000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0,4.510000000000002,0.0,0.9673273935243036,0.0,0.18521757335589017,0.956727018014381,10.0,0.4957099898496641,42.35000000000003,neutral,0.49946294307196565,0.39097744360902253
2023-05-08,福田寺下（节）,,24.88083333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15000000000000213,0.0,0.5,0.0,0.0,0.0,10.0,0.36549612862410963,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-08,新滩口闸,22.9276,18.2925,4.635100000000001,116.0,116.0,116.0,114.48,112.0,116.0,0,5.059999999999999,4.0,0.9975956777341752,4.762173934797756,0.2248951251988654,0.9990498759418288,0.00846740050804403,116.13537945940254,162.351,outflow,0.841031149301826,0.7819548872180451
2023-05-09,新堤大闸,24.976249999999997,21.160416666666666,3.8158333333333303,0.0,0.0,0.0,0.0,0.0,0.0,0,4.02,0.0,0.9548975146059082,0.0,0.16541434150360476,0.9375159094872803,10.0,0.3222114934022817,38.1583333333333,neutral,0.48764769065520946,0.3716433941997852
2023-05-09,福田寺下（节）,,24.773750000000003,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.09999999999999787,0.0,0.5,0.0,0.0,0.0,10.0,0.23757248360567132,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-09,新滩口闸,22.8068,18.677916666666665,4.128883333333334,112.0,112.0,112.0,111.28,111.0,112.0,0,4.539999999999999,1.0,0.9961009150161492,4.727387818712341,0.19905562655537198,0.9983111249350233,0.008638065073423554,114.68799664861166,153.28883333333334,outflow,0.7937701396348013,0.765843179377014
2023-05-10,新堤大闸,24.96875,21.416666666666668,3.552083333333332,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6799999999999997,0.0,0.944886320203669,0.0,0.15315516968205864,0.9214330168428646,10.0,0.20943747071148314,35.52083333333332,neutral,0.46186895810955964,0.3544575725026853
2023-05-10,新滩口闸,22.8184,18.980833333333333,3.8375666666666675,112.0,112.0,112.0,111.28,110.0,112.0,0,4.140000000000001,2.0,0.9950826367972768,4.727387818712341,0.18361898901085164,0.9978054114881665,0.008815750808110492,113.74719782159758,150.3756666666667,outflow,0.7604726100966702,0.7593984962406015
2023-05-10,福田寺下（节）,,24.7175,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08999999999999986,0.0,0.5,0.0,0.0,0.0,10.0,0.15442211434368638,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-11,新滩口闸,22.87846153846154,19.161666666666665,3.7167948717948747,118.0,118.0,118.0,69.53846153846153,0.0,118.0,0,4.52,118.0,0.9951957375153418,4.77912349311153,0.17682128260114124,0.9979562942590827,0.008764241893076249,115.23567858403844,155.16794871794875,outflow,0.7647690655209453,0.7701396348012889
2023-05-11,福田寺下（节）,,24.67833333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.09999999999999787,0.0,0.5,0.0,0.0,0.0,10.0,0.10037437432339617,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-11,新堤大闸,24.958333333333332,21.61125,3.347083333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,3.4499999999999993,0.0,0.9356958716579216,0.0,0.14374546431434837,0.9062601345780182,10.0,0.13613435596246407,33.47083333333334,neutral,0.4446831364124597,0.32545649838882923
2023-05-12,福田寺下（节）,,24.633750000000003,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.13000000000000256,0.0,0.5,0.0,0.0,0.0,10.0,0.06524334331020752,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-12,新堤大闸,24.95,21.73625,3.213750000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,3.2799999999999976,0.0,0.9289717075014778,0.0,0.13767436289381296,0.8949364324638546,10.0,0.08848733137560166,32.13750000000001,neutral,0.42857142857142855,0.3125671321160043
2023-05-12,新滩口闸,23.5688,19.28375,4.285049999999998,33.3,33.3,33.3,19.848,0.0,33.3,0,4.690000000000001,33.3,0.983601645679901,3.535145354171894,0.19999042297410888,0.9845501002034767,0.011380880121396056,86.55819107962499,76.15049999999998,outflow,0.6627282491944146,0.6638023630504833
2023-05-13,福田寺下（节）,,24.589166666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.129999999999999,0.0,0.5,0.0,0.0,0.0,10.0,0.0424081731516349,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-13,新堤大闸,24.93875,21.798333333333332,3.140416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,3.1899999999999977,0.0,0.9250019223140189,0.0,0.13438650032490973,0.8881691000596472,10.0,0.05751676539414109,31.40416666666667,neutral,0.4221267454350161,0.3050483351235231
2023-05-13,新滩口闸,23.8412,19.40125,4.43995,34.1,34.1,34.1,32.624,18.5,34.1,0,4.729999999999997,15.600000000000001,0.9857122225435548,3.55820113047182,0.20535144491806334,0.9868639837843068,0.01615508885298869,68.19782420175625,78.4995,outflow,0.6680988184747583,0.664876476906552
2023-05-14,福田寺下（节）,,24.575,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.129999999999999,0.0,0.5,0.0,0.0,0.0,10.0,0.02756531254856269,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-14,新堤大闸,24.937083333333334,21.790833333333335,3.1462499999999984,0.0,0.0,0.0,0.0,0.0,0.0,0,3.1799999999999997,0.0,0.9253250232826349,0.0,0.13466253536536707,0.8887220930977138,10.0,0.03738589750619172,31.462499999999984,neutral,0.4242749731471536,0.3082706766917293
2023-05-14,新滩口闸,23.9304,19.43166666666667,4.49873333333333,34.6,34.6,34.6,33.084,19.0,34.6,0,4.760000000000002,15.600000000000001,0.9864935130739405,3.572345637857985,0.20749625060169702,0.9877210787235857,0.029325513196480937,56.438585731141565,79.5873333333333,outflow,0.673469387755102,0.6680988184747583
2023-05-15,新堤大闸,24.938333333333333,21.70625,3.232083333333332,0.0,0.0,0.0,0.0,0.0,0.0,0,3.3200000000000003,0.0,0.9299333944151367,0.0,0.13858343086281477,0.8965668402559024,10.0,0.024300833379024625,32.32083333333332,neutral,0.4317937701396348,0.31364124597207305
2023-05-15,新滩口闸,24.0436,19.372916666666665,4.670683333333336,35.2,35.2,35.2,33.68,19.5,35.2,0,5.010000000000002,15.700000000000003,0.9883478807293935,3.5890591188317256,0.21515697143720028,0.9896591340451767,0.02879078694817658,49.00508072524202,81.90683333333337,outflow,0.6852846401718582,0.6691729323308271
2023-05-15,福田寺下（节）,,24.589583333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.10000000000000142,0.0,0.5,0.0,0.0,0.0,10.0,0.017917453156565753,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-16,新堤大闸,24.942083333333333,21.574166666666667,3.367916666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,3.4499999999999993,0.0,0.9366914376695024,0.0,0.14480602034173629,0.9079212158829464,10.0,0.01579554169636601,33.67916666666666,neutral,0.44790547798066593,0.32867883995703545
2023-05-16,新滩口闸,24.1844,19.232499999999998,4.951900000000002,36.1,36.1,36.1,34.388000000000005,19.6,36.1,0,5.300000000000001,16.5,0.9908383036173626,3.6136169696133895,0.2281093201905563,0.9921754010165835,0.028248587570621465,44.488302471407316,85.61900000000003,outflow,0.7056928034371643,0.6788399570354458
2023-05-16,福田寺下（节）,,24.636666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.120000000000001,0.0,0.5,0.0,0.0,0.0,10.0,0.011646344551767742,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-17,新堤大闸,24.976249999999997,21.546666666666667,3.42958333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,3.4700000000000024,0.0,0.9395546688145853,0.0,0.1474362929766314,0.9126753111583416,10.0,0.010267102102637909,34.2958333333333,neutral,0.4532760472610097,0.3458646616541353
2023-05-17,福田寺下（节）,,24.780833333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.23999999999999844,0.0,0.5,0.0,0.0,0.0,10.0,0.007570123958649033,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-17,新滩口闸,24.111666666666665,19.40375,4.707916666666666,215.0,215.0,215.0,127.00416666666666,36.0,215.0,0,5.359999999999999,179.0,0.9996861662642661,5.375278407684165,0.21637924261880015,0.9999543268817968,0.0104675505931612,104.16739660641475,262.07916666666665,outflow,0.9452201933404941,0.8850698174006445
2023-05-18,新堤大闸,24.983333333333334,21.504166666666666,3.479166666666668,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5599999999999987,0.0,0.9417685158001036,0.0,0.14968180766807682,0.916327058748948,10.0,0.0066736163667146416,34.79166666666668,neutral,0.45757250268528465,0.35123523093447906
2023-05-18,福田寺下（节）,,24.896666666666665,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.14000000000000057,0.0,0.5,0.0,0.0,0.0,10.0,0.004920580573121873,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-18,新滩口闸,22.874166666666667,19.287916666666668,3.5862499999999997,192.0,192.0,192.0,92.53750000000001,26.6,192.0,0,4.189999999999998,165.4,0.9987816029041282,5.262690188904886,0.17011729717100643,0.99975013824127,0.006765899864682002,134.9088077941696,227.8625,outflow,0.8925886143931256,0.8517722878625135
2023-05-19,新滩口闸,23.490416666666665,19.049166666666668,4.441249999999997,34.7,34.7,34.7,33.46666666666667,32.1,34.7,0,4.68,2.6000000000000014,0.9858947147339481,3.5751506887855933,0.20880551444961568,0.9871117956125677,0.0067873303167420825,99.83572506621026,79.11249999999997,outflow,0.6702470461868958,0.6670247046186896
2023-05-19,新堤大闸,24.99208333333333,21.360833333333332,3.631249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0,3.710000000000001,0.0,0.9480930520240096,0.0,0.156678375578162,0.9266379502755243,10.0,0.004337850638364518,36.31249999999998,neutral,0.47368421052631576,0.359828141783029
2023-05-19,福田寺下（节）,,24.81833333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.14999999999999858,0.0,0.5,0.0,0.0,0.0,10.0,0.003198377372529218,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-20,福田寺下（节）,,24.847916666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.23000000000000043,0.0,0.5,0.0,0.0,0.0,10.0,0.002078945292143992,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-20,新堤大闸,24.99791666666667,21.275833333333335,3.722083333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,3.759999999999998,0.0,0.9515549221849852,0.0,0.160872337878862,0.9322014846341502,10.0,0.0028196029149369375,37.22083333333334,neutral,0.48012889366272826,0.3651987110633727
2023-05-20,新滩口闸,23.85375,18.93916666666667,4.914583333333333,37.8,37.8,37.8,36.125,34.8,37.8,0,5.189999999999998,3.0,0.9908758695475519,3.6584202466292277,0.2296914296318621,0.9923099673281195,0.011329305135951661,78.12322129303668,86.94583333333333,outflow,0.706766917293233,0.6842105263157895
2023-05-21,福田寺下（节）,,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.28000000000000114,0.0,0.5,0.0,0.0,0.0,10.0,0.0013513144398935952,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-21,新滩口闸,23.820833333333336,19.120416666666667,4.700416666666669,208.0,208.0,208.0,132.62916666666666,37.9,208.0,0,5.349999999999998,170.1,0.9996368507127406,5.342334251964811,0.2189231309169406,0.9999432727681767,0.010683760683760684,123.58009384047384,255.0041666666667,outflow,0.9409237379162191,0.878625134264232
2023-05-21,新堤大闸,25.02416666666667,21.301666666666666,3.7225000000000037,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8699999999999974,0.0,0.9515702859230695,0.0,0.16070946042160247,0.9322260429148839,10.0,0.0018327418947090097,37.22500000000004,neutral,0.48120300751879697,0.36627282491944146
2023-05-22,新堤大闸,25.05,21.46375,3.5862499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,3.759999999999998,0.0,0.9462925477069893,0.0,0.15420170791640284,0.9237214446733693,10.0,0.0011912822315608567,35.8625,neutral,0.4672395273899033,0.35660580021482274
2023-05-22,新滩口闸,22.71166666666667,19.273333333333333,3.438333333333336,192.0,192.0,192.0,184.16666666666666,173.0,192.0,0,3.900000000000002,19.0,0.9986287586424968,5.262690188904886,0.16378864687601236,0.9997145648063835,0.006847751654873317,147.527060996308,226.38333333333335,outflow,0.882921589688507,0.849624060150376
2023-05-22,福田寺下（节）,,25.167916666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17999999999999972,0.0,0.5,0.0,0.0,0.0,10.0,0.0008783543859308371,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-23,福田寺下（节）,,25.225416666666664,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.13999999999999702,0.0,0.5,0.0,0.0,0.0,10.0,0.0005709303508550442,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-23,新滩口闸,22.284583333333334,19.390833333333333,2.8937500000000007,173.0,173.0,173.0,169.79166666666666,167.0,173.0,0,3.1499999999999986,6.0,0.9969054085648383,5.159055299214529,0.1388708304598036,0.9991762469592508,0.0052328623757195184,156.44258964760022,201.9375,outflow,0.8174006444683136,0.8174006444683136
2023-05-23,新堤大闸,25.08458333333333,21.697083333333335,3.3874999999999957,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5199999999999996,0.0,0.9376141486200054,0.0,0.14482168321685757,0.909457059521596,10.0,0.0007743334505145571,33.87499999999996,neutral,0.45112781954887216,0.33404940923737914
2023-05-24,新滩口闸,21.539583333333336,19.81416666666667,1.7254166666666677,493.0,493.0,493.0,246.125,161.0,493.0,0,3.1700000000000017,332.0,0.9999868665279329,6.202535517187923,0.08344668056560708,0.9999998402615264,0.003495281370150297,274.2376832709401,510.25416666666666,outflow,0.9924812030075187,0.9871106337271751
2023-05-24,新堤大闸,25.107916666666668,21.804166666666664,3.3037500000000044,0.0,0.0,0.0,0.0,0.0,0.0,0,3.3500000000000014,0.0,0.933578236314501,0.0,0.14084856712402544,0.90271340089463,10.0,0.0005033167428344622,33.037500000000044,neutral,0.439312567132116,0.3200859291084855
2023-05-24,福田寺下（节）,,25.1725,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17999999999999972,0.0,0.5,0.0,0.0,0.0,10.0,0.00037110472805577884,0.0,neutral,0.24060150375939848,0.24060150375939848
2023-05-25,福田寺下（节）,,25.150000000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19000000000000128,0.0,0.5,0.0,0.0,0.0,10.0,0.0002412180732362563,0.0,neutral,0.24060150375939848,0.24060150375939848
